label,tweet,cleaning,normalisasi,tokenisasi,stopword_removal
sadness,"Bersamamu, aku ingin lupa pada sebuah kata pergi yg meninggalkan luka. Karna aku pernah kehilangan banyak hal yg aku miliki. Namun untukmu, aku siap kehilangan kembali banyak hal.",bersamamu aku ingin lupa pada sebuah kata pergi yg meninggalkan luka karna aku pernah kehilangan banyak hal yg aku miliki namun untukmu aku siap kehilangan kembali banyak hal,bersamamu aku ingin lupa pada sebuah kata pergi yang meninggalkan luka karena aku pernah kehilangan banyak hal yang aku miliki namun untukmu aku siap kehilangan kembali banyak hal,"['bersamamu', 'aku', 'ingin', 'lupa', 'pada', 'sebuah', 'kata', 'pergi', 'yang', 'meninggalkan', 'luka', 'karena', 'aku', 'pernah', 'kehilangan', 'banyak', 'hal', 'yang', 'aku', 'miliki', 'namun', 'untukmu', 'aku', 'siap', 'kehilangan', 'kembali', 'banyak', 'hal']",bersamamu lupa pergi meninggalkan luka kehilangan miliki untukmu kehilangan
fear,"[USERNAME] [USERNAME] Deg degan mana sama kalau tbtb mamah bilang ""kak tutup taperwer mamah kemana ya? Tadi bukan nya kamu yg abis pakai? "" jeng jengggg :(((((((",username username deg degan mana sama kalau tbtb mamah bilang kak tutup taperwer mamah kemana ya tadi bukan nya kamu yg abis pakai jeng jengggg,username username deg degan mana sama kalau tbtb mamah bilang kak tutup taperwer mamah kemana ya tadi bukan ya kamu yang habis pakai jeng jengggg,"['username', 'username', 'deg', 'degan', 'mana', 'sama', 'kalau', 'tbtb', 'mamah', 'bilang', 'kak', 'tutup', 'taperwer', 'mamah', 'kemana', 'ya', 'tadi', 'bukan', 'ya', 'kamu', 'yang', 'habis', 'pakai', 'jeng', 'jengggg']",deg degan tbtb mamah bilang kak tutup taperwer mamah kemana ya ya habis pakai jeng jengggg
love,Gue masih bisa sayang sama lo dengan layak tanpa lo harus tau apapun tentang gue. Kenapa gue harus merepotkan diri kayak gini? Padahal ikut campur itu gak ada dalam skill yang diperlukan,gue masih bisa sayang sama lo dengan layak tanpa lo harus tau apapun tentang gue kenapa gue harus merepotkan diri kayak gini padahal ikut campur itu gak ada dalam skill yang diperlukan,gue masih bisa sayang sama lo dengan layak tanpa lo harus tau apapun tentang gue kenapa gue harus merepotkan diri kayak begini padahal ikut campur itu tidak ada dalam skill yang diperlukan,"['gue', 'masih', 'bisa', 'sayang', 'sama', 'lo', 'dengan', 'layak', 'tanpa', 'lo', 'harus', 'tau', 'apapun', 'tentang', 'gue', 'kenapa', 'gue', 'harus', 'merepotkan', 'diri', 'kayak', 'begini', 'padahal', 'ikut', 'campur', 'itu', 'tidak', 'ada', 'dalam', 'skill', 'yang', 'diperlukan']",sayang layak tau apapun merepotkan kayak campur skill
anger,[USERNAME] Bu Mentrri Konsep tentang Sistem penangan sampah sudah saya Email ke pak [USERNAME] Buang2 duit tempat sampah dari jerman tdk efektif.Panggil [USERNAME] dan [USERNAME] sy presentasikan konsep saya yg sdh ay rancang slma 10 thn. cc.@jokowi,username bu mentrri konsep tentang sistem penangan sampah sudah saya email ke pak username buang duit tempat sampah dari jerman tdk efektifpanggil username dan username sy presentasikan konsep saya yg sdh ay rancang slma thn cc,username bu mentrri konsep tentang sistem penangan sampah sudah saya email ke pak username buang duit tempat sampah dari jerman tidak efektifpanggil username dan username saya presentasikan konsep saya yang sudah ay rancang slma tahun cc,"['username', 'bu', 'mentrri', 'konsep', 'tentang', 'sistem', 'penangan', 'sampah', 'sudah', 'saya', 'email', 'ke', 'pak', 'username', 'buang', 'duit', 'tempat', 'sampah', 'dari', 'jerman', 'tidak', 'efektifpanggil', 'username', 'dan', 'username', 'saya', 'presentasikan', 'konsep', 'saya', 'yang', 'sudah', 'ay', 'rancang', 'slma', 'tahun', 'cc']",bu mentrri konsep sistem penangan sampah email buang duit sampah jerman efektifpanggil presentasikan konsep ay rancang slma cc
happy,"[USERNAME] Not only educated...tapi jd lah seorang isteri yg mampu menjadi, sahabat baik, kekasih dan juga isteri yg baik terhadap suami. In Shaa Allah...niat Nuhaa yg baik tu, akan dapat petunjuk dr Allah swt.",username not only educatedtapi jd lah seorang isteri yg mampu menjadi sahabat baik kekasih dan juga isteri yg baik terhadap suami in shaa allahniat nuhaa yg baik tu akan dapat petunjuk dr allah swt,username not only educatedtapi jadi lah seorang isteri yang mampu menjadi sahabat baik kekasih dan juga isteri yang baik terhadap suami ini shaa allahniat nuhaa yang baik itu akan dapat petunjuk dari allah swt,"['username', 'not', 'only', 'educatedtapi', 'jadi', 'lah', 'seorang', 'isteri', 'yang', 'mampu', 'menjadi', 'sahabat', 'baik', 'kekasih', 'dan', 'juga', 'isteri', 'yang', 'baik', 'terhadap', 'suami', 'ini', 'shaa', 'allahniat', 'nuhaa', 'yang', 'baik', 'itu', 'akan', 'dapat', 'petunjuk', 'dari', 'allah', 'swt']",not only educatedtapi isteri sahabat kekasih isteri suami shaa allahniat nuhaa petunjuk allah swt
fear,aku cantik loh pacarnya acong jangan ganggu ganggu ya,aku cantik loh pacarnya acong jangan ganggu ganggu ya,aku cantik loh pacarnya acong jangan ganggu ganggu ya,"['aku', 'cantik', 'loh', 'pacarnya', 'acong', 'jangan', 'ganggu', 'ganggu', 'ya']",cantik pacarnya acong ganggu ganggu ya
love,"Kurang lebih begitulah isi surat Adipati Karna untuk istri tercintanya, Dewi Surtikanti. Memang tidak seterkenal yang lainnya tapi baik Adipati Karna maupun Dewi Surtikanti cinta mereka sangat besar dan hanya Dewi Surtikanti yang Adipati Karna cintai sampai maut menjemputnya.",kurang lebih begitulah isi surat adipati karna untuk istri tercintanya dewi surtikanti memang tidak seterkenal yang lainnya tapi baik adipati karna maupun dewi surtikanti cinta mereka sangat besar dan hanya dewi surtikanti yang adipati karna cintai sampai maut menjemputnya,kurang lebih begitulah isi surat adipati karena untuk istri tercintanya dewi surtikanti memang tidak seterkenal yang lainnya tapi baik adipati karena maupun dewi surtikanti cinta mereka sangat besar dan hanya dewi surtikanti yang adipati karena cintai sampai maut menjemputnya,"['kurang', 'lebih', 'begitulah', 'isi', 'surat', 'adipati', 'karena', 'untuk', 'istri', 'tercintanya', 'dewi', 'surtikanti', 'memang', 'tidak', 'seterkenal', 'yang', 'lainnya', 'tapi', 'baik', 'adipati', 'karena', 'maupun', 'dewi', 'surtikanti', 'cinta', 'mereka', 'sangat', 'besar', 'dan', 'hanya', 'dewi', 'surtikanti', 'yang', 'adipati', 'karena', 'cintai', 'sampai', 'maut', 'menjemputnya']",isi surat adipati istri tercintanya dewi surtikanti seterkenal adipati dewi surtikanti cinta dewi surtikanti adipati cintai maut menjemputnya
anger,Niat ingin tidur di awal karna besok pagi anter ibu negara belanja bahan kue terus lagi dan lagi mesti ke capil ektp gue belun kelar udeh mao 2thn maleen,niat ingin tidur di awal karna besok pagi anter ibu negara belanja bahan kue terus lagi dan lagi mesti ke capil ektp gue belun kelar udeh mao thn maleen,niat ingin tidur di awal karena besok pagi anter ibu negara belanja bahan kue terus lagi dan lagi mesti ke capil ektp gue belun kelar sudah mau tahun maleen,"['niat', 'ingin', 'tidur', 'di', 'awal', 'karena', 'besok', 'pagi', 'anter', 'ibu', 'negara', 'belanja', 'bahan', 'kue', 'terus', 'lagi', 'dan', 'lagi', 'mesti', 'ke', 'capil', 'ektp', 'gue', 'belun', 'kelar', 'sudah', 'mau', 'tahun', 'maleen']",niat tidur besok pagi anter negara belanja bahan kue mesti capil ektp belun kelar maleen
love,"Aku bahagia bersama Pisces, dan mencintai dengan tulus. Mencintai dengan apa adanya. Dan hanya dengan Pisces ku tak ingin lepas, apapun yang terjadi. Bahkan dulu jika ku disebut 'bodoh' pun aku rela. hahaha. memang cinta membuat buta.",aku bahagia bersama pisces dan mencintai dengan tulus mencintai dengan apa adanya dan hanya dengan pisces ku tak ingin lepas apapun yang terjadi bahkan dulu jika ku disebut bodoh pun aku rela hahaha memang cinta membuat buta,aku bahagia bersama pisces dan mencintai dengan tulus mencintai dengan apa adanya dan hanya dengan pisces ku tak ingin lepas apapun yang terjadi bahkan dulu jika ku disebut bodoh pun aku rela hahaha memang cinta membuat buta,"['aku', 'bahagia', 'bersama', 'pisces', 'dan', 'mencintai', 'dengan', 'tulus', 'mencintai', 'dengan', 'apa', 'adanya', 'dan', 'hanya', 'dengan', 'pisces', 'ku', 'tak', 'ingin', 'lepas', 'apapun', 'yang', 'terjadi', 'bahkan', 'dulu', 'jika', 'ku', 'disebut', 'bodoh', 'pun', 'aku', 'rela', 'hahaha', 'memang', 'cinta', 'membuat', 'buta']",bahagia pisces mencintai tulus mencintai pisces lepas apapun bodoh rela hahaha cinta buta
fear,"Baru pulang & mama said 'jgn kebanyakan mikir kamu ya mama takut, uwa tiba tiba pembuluh darah otaknya pecah sblmnya tlp ibunya kepalanya sakit' dan pas ditemuin lg kejang dikamar",baru pulang mama said jgn kebanyakan mikir kamu ya mama takut uwa tiba tiba pembuluh darah otaknya pecah sblmnya tlp ibunya kepalanya sakit dan pas ditemuin lg kejang dikamar,baru pulang mama said jangan kebanyakan mikir kamu ya mama takut uwa tiba tiba pembuluh darah otaknya pecah sebelumnya telepon ibunya kepalanya sakit dan pas ditemuin lagi kejang dikamar,"['baru', 'pulang', 'mama', 'said', 'jangan', 'kebanyakan', 'mikir', 'kamu', 'ya', 'mama', 'takut', 'uwa', 'tiba', 'tiba', 'pembuluh', 'darah', 'otaknya', 'pecah', 'sebelumnya', 'telepon', 'ibunya', 'kepalanya', 'sakit', 'dan', 'pas', 'ditemuin', 'lagi', 'kejang', 'dikamar']",pulang mama said kebanyakan mikir ya mama takut uwa pembuluh darah otaknya pecah telepon ibunya kepalanya sakit pas ditemuin kejang dikamar
happy,"Sayang, tapi emang Holmes juga akan lebih dapet menit di Suns. Kelebihan Muscala di outside shooting jadi pembeda di sini.",sayang tapi emang holmes juga akan lebih dapet menit di suns kelebihan muscala di outside shooting jadi pembeda di sini,sayang tapi memang holmes juga akan lebih dapat menit di suns kelebihan muscala di outside shooting jadi pembeda di sini,"['sayang', 'tapi', 'memang', 'holmes', 'juga', 'akan', 'lebih', 'dapat', 'menit', 'di', 'suns', 'kelebihan', 'muscala', 'di', 'outside', 'shooting', 'jadi', 'pembeda', 'di', 'sini']",sayang holmes menit suns kelebihan muscala outside shooting pembeda
fear,Gempa di Lombok belum berhenti. Setidaknya sudah dua ratusan lebih terjadi gempa susulan sejak pagi kemarin. Trus aku bayangin gimana rasanya jadi rangorang yg ada di sana sekarang. Pasti gak nyenyak tidurnya karna cemas.,gempa di lombok belum berhenti setidaknya sudah dua ratusan lebih terjadi gempa susulan sejak pagi kemarin trus aku bayangin gimana rasanya jadi rangorang yg ada di sana sekarang pasti gak nyenyak tidurnya karna cemas,gempa di lombok belum berhenti setidaknya sudah dua ratusan lebih terjadi gempa susulan sejak pagi kemarin terus aku bayangkan bagaimana rasanya jadi rangorang yang ada di sana sekarang pasti tidak nyenyak tidurnya karena cemas,"['gempa', 'di', 'lombok', 'belum', 'berhenti', 'setidaknya', 'sudah', 'dua', 'ratusan', 'lebih', 'terjadi', 'gempa', 'susulan', 'sejak', 'pagi', 'kemarin', 'terus', 'aku', 'bayangkan', 'bagaimana', 'rasanya', 'jadi', 'rangorang', 'yang', 'ada', 'di', 'sana', 'sekarang', 'pasti', 'tidak', 'nyenyak', 'tidurnya', 'karena', 'cemas']",gempa lombok berhenti ratusan gempa susulan pagi kemarin bayangkan rangorang nyenyak tidurnya cemas
fear,"was2, ketar-ketir, deg2an karena: takut ditolak telat meeting kerjaan blm kelar lupa beli apaan pas disuruh emak beli sesuatu",was ketarketir degan karena takut ditolak telat meeting kerjaan blm kelar lupa beli apaan pas disuruh emak beli sesuatu,was ketarketir degan karena takut ditolak telat meeting pekerjaan belum kelar lupa beli apaan pas disuruh emak beli sesuatu,"['was', 'ketarketir', 'degan', 'karena', 'takut', 'ditolak', 'telat', 'meeting', 'pekerjaan', 'belum', 'kelar', 'lupa', 'beli', 'apaan', 'pas', 'disuruh', 'emak', 'beli', 'sesuatu']",was ketarketir degan takut ditolak telat meeting pekerjaan kelar lupa beli pas disuruh emak beli
fear,kadang aku terasa sesuatu. takut. takut akan tidak memperoleh yang aku ingini. takut akan kehilangan yang aku ada. takut akan semuanya berubah sekelip mata.,kadang aku terasa sesuatu takut takut akan tidak memperoleh yang aku ingini takut akan kehilangan yang aku ada takut akan semuanya berubah sekelip mata,kadang aku terasa sesuatu takut takut akan tidak memperoleh yang aku ingini takut akan kehilangan yang aku ada takut akan semuanya berubah sekelip mata,"['kadang', 'aku', 'terasa', 'sesuatu', 'takut', 'takut', 'akan', 'tidak', 'memperoleh', 'yang', 'aku', 'ingini', 'takut', 'akan', 'kehilangan', 'yang', 'aku', 'ada', 'takut', 'akan', 'semuanya', 'berubah', 'sekelip', 'mata']",kadang takut takut memperoleh ingini takut kehilangan takut berubah sekelip mata
sadness,wah kasihan kucingnya pasti sakit deh :d ha ada semut keinjek kucing memang ada yang kcelakan,wah kasihan kucingnya pasti sakit deh d ha ada semut keinjek kucing memang ada yang kcelakan,wah kasihan kucingnya pasti sakit deh di ha ada semut keinjek kucing memang ada yang kcelakan,"['wah', 'kasihan', 'kucingnya', 'pasti', 'sakit', 'deh', 'di', 'ha', 'ada', 'semut', 'keinjek', 'kucing', 'memang', 'ada', 'yang', 'kcelakan']",kasihan kucingnya sakit ha semut keinjek kucing kcelakan
happy," Anak laki gw care banget, dia merhatiin bgt apa yg gw pake. Kapan2 gw ceritain soal Tuyul, ujug2 dia nanya soal Tuyul\",anak laki gw care banget dia merhatiin bgt apa yg gw pake kapan gw ceritain soal tuyul ujug dia nanya soal tuyul,anak laki gue care banget dia merhatiin banget apa yang gue pakai kapan gue ceritain soal tuyul ujug dia bertanya soal tuyul,"['anak', 'laki', 'gue', 'care', 'banget', 'dia', 'merhatiin', 'banget', 'apa', 'yang', 'gue', 'pakai', 'kapan', 'gue', 'ceritain', 'soal', 'tuyul', 'ujug', 'dia', 'bertanya', 'soal', 'tuyul']",anak laki care banget merhatiin banget pakai ceritain tuyul ujug tuyul
fear,"terus tadi ada orang dari dinas ngambil sampel air katanya keluar hasilnya minggu depan,,, aku jadi agak takut kalo mengetahui fakta ada binatang apa yg hidup di air tersebut,,,",terus tadi ada orang dari dinas ngambil sampel air katanya keluar hasilnya minggu depan aku jadi agak takut kalo mengetahui fakta ada binatang apa yg hidup di air tersebut,terus tadi ada orang dari dinas ngambil sampel air katanya keluar hasilnya minggu depan aku jadi agak takut kalau mengetahui fakta ada binatang apa yang hidup di air tersebut,"['terus', 'tadi', 'ada', 'orang', 'dari', 'dinas', 'ngambil', 'sampel', 'air', 'katanya', 'keluar', 'hasilnya', 'minggu', 'depan', 'aku', 'jadi', 'agak', 'takut', 'kalau', 'mengetahui', 'fakta', 'ada', 'binatang', 'apa', 'yang', 'hidup', 'di', 'air', 'tersebut']",orang dinas ngambil sampel air hasilnya minggu takut fakta binatang hidup air
happy,hahaha niatnya titip bamer doang kalo ketemu kang sayur. berhubung dia belinya di pasar sekalian titip yg lain.. haha suamiku baik sekali [URL],hahaha niatnya titip bamer doang kalo ketemu kang sayur berhubung dia belinya di pasar sekalian titip yg lain haha suamiku baik sekali url,hahaha niatnya titip bamer doang kalau ketemu kang sayur berhubung dia belinya di pasar sekalian titip yang lain haha suamiku baik sekali url,"['hahaha', 'niatnya', 'titip', 'bamer', 'doang', 'kalau', 'ketemu', 'kang', 'sayur', 'berhubung', 'dia', 'belinya', 'di', 'pasar', 'sekalian', 'titip', 'yang', 'lain', 'haha', 'suamiku', 'baik', 'sekali', 'url']",hahaha niatnya titip bamer doang ketemu kang sayur berhubung belinya pasar titip haha suamiku
fear,"[askmf] aku maba. aku trmasuk orang yg susah cari temen. baru kmarin aku gabung sama grup fakultas pdhal grup itu udh ada sejak lama. aku bingung, gabisa ikut nimbrung ngobrol krn blm tau apa2. aku jd takut bsok gapunya temen. aku hrs gimana",askmf aku maba aku trmasuk orang yg susah cari temen baru kmarin aku gabung sama grup fakultas pdhal grup itu udh ada sejak lama aku bingung gabisa ikut nimbrung ngobrol krn blm tau apa aku jd takut bsok gapunya temen aku hrs gimana,askmf aku maba aku termasuk orang yang susah cari teman baru kemarin aku gabung sama grup fakultas padahal grup itu sudah ada sejak lama aku bingung ikut nimbrung mengobrol karena belum tau apa aku jadi takut besok teman aku harus bagaimana,"['askmf', 'aku', 'maba', 'aku', 'termasuk', 'orang', 'yang', 'susah', 'cari', 'teman', 'baru', 'kemarin', 'aku', 'gabung', 'sama', 'grup', 'fakultas', 'padahal', 'grup', 'itu', 'sudah', 'ada', 'sejak', 'lama', 'aku', 'bingung', 'ikut', 'nimbrung', 'mengobrol', 'karena', 'belum', 'tau', 'apa', 'aku', 'jadi', 'takut', 'besok', 'teman', 'aku', 'harus', 'bagaimana']",askmf maba orang susah cari teman kemarin gabung grup fakultas grup bingung nimbrung mengobrol tau takut besok teman
happy,"Respon positif dari Persib seperti ini yang diharapkan dari tim sekelas Persib, semoga tetap konsisten #PersibDay #Persibsalawasna #PERSIBlive #PSMSvPRSB #Liga1KitaSatu",respon positif dari persib seperti ini yang diharapkan dari tim sekelas persib semoga tetap konsisten persibday persibsalawasna persiblive psmsvprsb ligakitasatu,respon positif dari persib seperti ini yang diharapkan dari tim sekelas persib semoga tetap konsisten persibday persibsalawasna persiblive psmsvprsb ligakitasatu,"['respon', 'positif', 'dari', 'persib', 'seperti', 'ini', 'yang', 'diharapkan', 'dari', 'tim', 'sekelas', 'persib', 'semoga', 'tetap', 'konsisten', 'persibday', 'persibsalawasna', 'persiblive', 'psmsvprsb', 'ligakitasatu']",respon positif persib diharapkan tim sekelas persib semoga konsisten persibday persibsalawasna persiblive psmsvprsb ligakitasatu
fear,"Eh barusan temen w satunya cerita katanya do'i minjem duit janji hari ini. Tapi kaga dibayar, pas ditagih via whatsapp nggak bisa dihubungin. Didatengin marah marah. Kan serem huhu",eh barusan temen w satunya cerita katanya doi minjem duit janji hari ini tapi kaga dibayar pas ditagih via whatsapp nggak bisa dihubungin didatengin marah marah kan serem huhu,eh barusan teman gue satunya cerita katanya doi minjem duit janji hari ini tapi kagak dibayar pas ditagih via whatsapp tidak bisa dihubungin didatangi marah marah kan seram huhu,"['eh', 'barusan', 'teman', 'gue', 'satunya', 'cerita', 'katanya', 'doi', 'minjem', 'duit', 'janji', 'hari', 'ini', 'tapi', 'kagak', 'dibayar', 'pas', 'ditagih', 'via', 'whatsapp', 'tidak', 'bisa', 'dihubungin', 'didatangi', 'marah', 'marah', 'kan', 'seram', 'huhu']",eh barusan teman satunya cerita doi minjem duit janji kagak dibayar pas ditagih via whatsapp dihubungin didatangi marah marah seram huhu
love,Ekhem tes tes satu dua. Halo sayang aku Phirel couple kamu yg paling tampan. Kalau kamu couple nya Phi ayo liat ini.,ekhem tes tes satu dua halo sayang aku phirel couple kamu yg paling tampan kalau kamu couple nya phi ayo liat ini,ekhem tes tes satu dua halo sayang aku phirel couple kamu yang paling tampan kalau kamu couple ya phi ayo lihat ini,"['ekhem', 'tes', 'tes', 'satu', 'dua', 'halo', 'sayang', 'aku', 'phirel', 'couple', 'kamu', 'yang', 'paling', 'tampan', 'kalau', 'kamu', 'couple', 'ya', 'phi', 'ayo', 'lihat', 'ini']",ekhem tes tes halo sayang phirel couple tampan couple ya phi ayo lihat
